x-axis,1,2
second,Volt,Volt
-2.500000E+00,-1.564442E+00,+3.072864E+00
-2.497500E+00,-1.624744E+00,+3.153266E+00
-2.495000E+00,-1.644844E+00,+3.153266E+00
-2.492500E+00,-1.524241E+00,+3.233668E+00
-2.490000E+00,-1.644844E+00,+3.314070E+00
-2.487500E+00,-1.584543E+00,+3.394472E+00
-2.485000E+00,-1.604643E+00,+3.354271E+00
-2.482500E+00,-1.584543E+00,+3.474874E+00
-2.480000E+00,-1.564442E+00,+3.555276E+00
-2.477500E+00,-1.624744E+00,+3.494975E+00
-2.475000E+00,-1.564442E+00,+3.595477E+00
-2.472500E+00,-1.685045E+00,+3.635678E+00
-2.470000E+00,-1.564442E+00,+3.635678E+00
-2.467500E+00,-1.644844E+00,+3.635678E+00
-2.465000E+00,-1.604643E+00,+3.675879E+00
-2.462500E+00,-1.644844E+00,+3.716080E+00
-2.460000E+00,-1.564442E+00,+3.716080E+00
-2.457500E+00,-1.664945E+00,+3.796482E+00
-2.455000E+00,-1.564442E+00,+3.796482E+00
-2.452500E+00,-1.604643E+00,+3.876884E+00
-2.450000E+00,-1.644844E+00,+3.957286E+00
-2.447500E+00,-1.564442E+00,+3.896985E+00
-2.445000E+00,-1.644844E+00,+3.997487E+00
-2.442500E+00,-1.644844E+00,+3.957286E+00
-2.440000E+00,-1.644844E+00,+4.037688E+00
-2.437500E+00,-1.644844E+00,+3.997487E+00
-2.435000E+00,-1.685045E+00,+4.158291E+00
-2.432500E+00,-1.564442E+00,+3.977387E+00
-2.430000E+00,-1.644844E+00,+4.198492E+00
-2.427500E+00,-1.644844E+00,+4.198492E+00
-2.425000E+00,-1.604643E+00,+4.158291E+00
-2.422500E+00,-1.644844E+00,+4.258794E+00
-2.420000E+00,-1.564442E+00,+4.198492E+00
-2.417500E+00,-1.504141E+00,+4.238693E+00
-2.415000E+00,-1.564442E+00,+4.319095E+00
-2.412500E+00,-1.564442E+00,+4.298995E+00
-2.410000E+00,-1.644844E+00,+4.359296E+00
-2.407500E+00,-1.584543E+00,+4.339196E+00
-2.405000E+00,-1.644844E+00,+4.399497E+00
-2.402500E+00,-1.564442E+00,+4.359296E+00
-2.400000E+00,-1.644844E+00,+4.359296E+00
-2.397500E+00,-1.544342E+00,+4.379397E+00
-2.395000E+00,-1.524241E+00,+4.439698E+00
-2.392500E+00,-1.564442E+00,+4.500000E+00
-2.390000E+00,-1.484040E+00,+4.439698E+00
-2.387500E+00,-1.524241E+00,+4.379397E+00
-2.385000E+00,-1.604643E+00,+4.520100E+00
