x-axis,1,2
second,Volt,Volt
-5.000000E+00,+165.206E-03,+4.520226E+00
-4.995000E+00,+185.307E-03,+4.439824E+00
-4.990000E+00,+366.211E-03,+4.520226E+00
-4.985000E+00,+567.216E-03,+4.520226E+00
-4.980000E+00,+647.618E-03,+4.439824E+00
-4.975000E+00,+667.719E-03,+4.520226E+00
-4.970000E+00,+808.422E-03,+4.480025E+00
-4.965000E+00,+969.226E-03,+4.520226E+00
-4.960000E+00,+1.130030E+00,+4.439824E+00
-4.955000E+00,+1.210432E+00,+4.520226E+00
-4.950000E+00,+1.331035E+00,+4.439824E+00
-4.945000E+00,+1.451638E+00,+4.540327E+00
-4.940000E+00,+1.451638E+00,+4.600628E+00
-4.935000E+00,+1.552141E+00,+4.480025E+00
-4.930000E+00,+1.733045E+00,+4.560427E+00
-4.925000E+00,+1.913950E+00,+4.580528E+00
-4.920000E+00,+1.934050E+00,+4.439824E+00
-4.915000E+00,+2.074754E+00,+4.520226E+00
-4.910000E+00,+2.135055E+00,+4.600628E+00
-4.905000E+00,+2.275759E+00,+4.540327E+00
-4.900000E+00,+2.496864E+00,+4.520226E+00
-4.895000E+00,+2.436563E+00,+4.540327E+00
-4.890000E+00,+2.577266E+00,+4.520226E+00
-4.885000E+00,+2.798372E+00,+4.520226E+00
-4.880000E+00,+2.818472E+00,+4.600628E+00
-4.875000E+00,+3.019477E+00,+4.500126E+00
-4.870000E+00,+3.059678E+00,+4.520226E+00
-4.865000E+00,+3.119980E+00,+4.540327E+00
-4.860000E+00,+3.220482E+00,+4.520226E+00
-4.855000E+00,+3.300884E+00,+4.459925E+00
-4.850000E+00,+3.381286E+00,+4.520226E+00
-4.845000E+00,+3.441588E+00,+4.439824E+00
-4.840000E+00,+3.542090E+00,+4.520226E+00
-4.835000E+00,+3.622492E+00,+4.439824E+00
-4.830000E+00,+3.662693E+00,+4.480025E+00
-4.825000E+00,+3.702894E+00,+4.399623E+00
-4.820000E+00,+3.863698E+00,+4.439824E+00
-4.815000E+00,+3.944100E+00,+4.439824E+00
-4.810000E+00,+3.944100E+00,+4.439824E+00
-4.805000E+00,+4.024502E+00,+4.439824E+00
-4.800000E+00,+4.185306E+00,+4.279020E+00
-4.795000E+00,+4.225507E+00,+4.379523E+00
-4.790000E+00,+4.185306E+00,+4.319221E+00
-4.785000E+00,+4.285809E+00,+4.359422E+00
-4.780000E+00,+4.346111E+00,+4.359422E+00
-4.775000E+00,+4.366211E+00,+4.319221E+00
-4.770000E+00,+4.386312E+00,+4.439824E+00
