x-axis,1,2
second,Volt,Volt
-9.4000E+00,-3.6979E+00,-4.6451E+00
-9.3900E+00,-3.7921E+00,-4.6451E+00
-9.3800E+00,-3.9931E+00,-4.8398E+00
-9.3700E+00,-3.9931E+00,-4.8461E+00
-9.3600E+00,-4.3951E+00,-4.8461E+00
-9.3500E+00,-4.5521E+00,-4.8021E+00
-9.3400E+00,-4.7971E+00,-4.6514E+00
-9.3300E+00,-4.7971E+00,-4.6451E+00
-9.3200E+00,-4.9981E+00,-4.7393E+00
-9.3100E+00,-4.9981E+00,-4.6891E+00
-9.3000E+00,-5.3938E+00,-4.6451E+00
-9.2900E+00,-5.4001E+00,-4.6451E+00
-9.2800E+00,-5.4943E+00,-4.6451E+00
-9.2700E+00,-5.6011E+00,-4.8021E+00
-9.2600E+00,-5.6011E+00,-4.6451E+00
-9.2500E+00,-6.0031E+00,-4.7016E+00
-9.2400E+00,-6.0031E+00,-4.6451E+00
-9.2300E+00,-6.1602E+00,-4.6891E+00
-9.2200E+00,-6.2041E+00,-4.6514E+00
-9.2100E+00,-6.4052E+00,-4.6451E+00
-9.2000E+00,-6.3109E+00,-4.6451E+00
-9.1900E+00,-6.6062E+00,-4.6451E+00
-9.1800E+00,-6.8072E+00,-4.6514E+00
-9.1700E+00,-6.8072E+00,-4.7896E+00
-9.1600E+00,-7.0082E+00,-4.6451E+00
-9.1500E+00,-7.1652E+00,-4.6451E+00
-9.1400E+00,-7.2092E+00,-4.6514E+00
-9.1300E+00,-7.2092E+00,-4.6451E+00
-9.1200E+00,-7.4102E+00,-4.8461E+00
-9.1100E+00,-7.4102E+00,-4.8021E+00
-9.1000E+00,-7.6112E+00,-4.6514E+00
-9.0900E+00,-7.6677E+00,-4.7896E+00
-9.0800E+00,-7.8122E+00,-4.7519E+00
-9.0700E+00,-7.8562E+00,-4.8461E+00
-9.0600E+00,-7.8122E+00,-4.8461E+00
-9.0500E+00,-7.8687E+00,-4.7016E+00
-9.0400E+00,-8.0132E+00,-4.6451E+00
-9.0300E+00,-8.1702E+00,-4.6891E+00
-9.0200E+00,-8.4089E+00,-4.6451E+00
-9.0100E+00,-8.2142E+00,-4.6451E+00
-9.0000E+00,-8.3210E+00,-4.7393E+00
-8.9900E+00,-8.3712E+00,-4.6451E+00
-8.9800E+00,-8.2205E+00,-4.6451E+00
-8.9700E+00,-8.4152E+00,-4.7016E+00
-8.9600E+00,-8.4152E+00,-4.6451E+00
-8.9500E+00,-8.4592E+00,-4.6451E+00
-8.9400E+00,-8.6162E+00,-4.6388E+00
