x-axis,1,2
second,Volt,Volt
-2.500000E+00,-3.266E-03,-22.864E-03
-2.497500E+00,+36.935E-03,-63.065E-03
-2.495000E+00,-3.266E-03,-42.965E-03
-2.492500E+00,-33.417E-03,-53.015E-03
-2.490000E+00,-3.266E-03,-63.065E-03
-2.487500E+00,-73.618E-03,-63.065E-03
-2.485000E+00,+16.834E-03,-22.864E-03
-2.482500E+00,-3.266E-03,-22.864E-03
-2.480000E+00,+36.935E-03,-22.864E-03
-2.477500E+00,-33.417E-03,-63.065E-03
-2.475000E+00,-43.467E-03,-63.065E-03
-2.472500E+00,-43.467E-03,-32.915E-03
-2.470000E+00,-43.467E-03,-22.864E-03
-2.467500E+00,-13.316E-03,-63.065E-03
-2.465000E+00,+36.935E-03,-2.764E-03
-2.462500E+00,-33.417E-03,-63.065E-03
-2.460000E+00,-43.467E-03,-63.065E-03
-2.457500E+00,-23.367E-03,-53.015E-03
-2.455000E+00,-83.668E-03,-22.864E-03
-2.452500E+00,-43.467E-03,-53.015E-03
-2.450000E+00,-3.266E-03,-63.065E-03
-2.447500E+00,-3.266E-03,-53.015E-03
-2.445000E+00,-3.266E-03,-42.965E-03
-2.442500E+00,-53.517E-03,-63.065E-03
-2.440000E+00,-3.266E-03,-63.065E-03
-2.437500E+00,-3.266E-03,-53.015E-03
-2.435000E+00,-43.467E-03,-22.864E-03
-2.432500E+00,-33.417E-03,-53.015E-03
-2.430000E+00,-3.266E-03,-22.864E-03
-2.427500E+00,-43.467E-03,-22.864E-03
-2.425000E+00,-23.367E-03,-42.965E-03
-2.422500E+00,+6.784E-03,-73.116E-03
-2.420000E+00,-3.266E-03,-63.065E-03
-2.417500E+00,-3.266E-03,-32.915E-03
-2.415000E+00,-3.266E-03,-63.065E-03
-2.412500E+00,+46.985E-03,-22.864E-03
-2.410000E+00,+36.935E-03,-63.065E-03
-2.407500E+00,-3.266E-03,-63.065E-03
-2.405000E+00,-23.367E-03,-42.965E-03
-2.402500E+00,-43.467E-03,-63.065E-03
-2.400000E+00,-3.266E-03,-63.065E-03
-2.397500E+00,-33.417E-03,-63.065E-03
-2.395000E+00,-23.367E-03,-83.166E-03
-2.392500E+00,-33.417E-03,-53.015E-03
-2.390000E+00,-3.266E-03,-22.864E-03
-2.387500E+00,-23.367E-03,-53.015E-03
-2.385000E+00,-43.467E-03,-42.965E-03
-2.382500E+00,-3.266E-03,-53.015E-03
-2.380000E+00,-43.467E-03,-22.864E-03
-2.377500E+00,-73.618E-03,-63.065E-03
-2.375000E+00,-23.367E-03,-42.965E-03
