x-axis,1,2
second,Volt,Volt
-5.000000E+00,-8.543E-03,-3.224623E+00
-4.995000E+00,+71.859E-03,-3.144221E+00
-4.990000E+00,-48.744E-03,-3.063819E+00
-4.985000E+00,-149.246E-03,-2.983417E+00
-4.980000E+00,-88.945E-03,-2.983417E+00
-4.975000E+00,-88.945E-03,-2.963317E+00
-4.970000E+00,-48.744E-03,-2.903015E+00
-4.965000E+00,-28.643E-03,-2.822613E+00
-4.960000E+00,-8.543E-03,-2.742211E+00
-4.955000E+00,-28.643E-03,-2.722111E+00
-4.950000E+00,-48.744E-03,-2.621608E+00
-4.945000E+00,+51.759E-03,-2.521106E+00
-4.940000E+00,-8.543E-03,-2.501005E+00
-4.935000E+00,-8.543E-03,-2.501005E+00
-4.930000E+00,-88.945E-03,-2.420603E+00
-4.925000E+00,-88.945E-03,-2.360302E+00
-4.920000E+00,-8.543E-03,-2.420603E+00
-4.915000E+00,-88.945E-03,-2.219598E+00
-4.910000E+00,-48.744E-03,-2.098995E+00
-4.905000E+00,-8.543E-03,-2.098995E+00
-4.900000E+00,-8.543E-03,-2.018593E+00
-4.895000E+00,-68.844E-03,-1.938191E+00
-4.890000E+00,-88.945E-03,-1.857789E+00
-4.885000E+00,-88.945E-03,-1.777387E+00
-4.880000E+00,-88.945E-03,-1.696985E+00
-4.875000E+00,-68.844E-03,-1.696985E+00
-4.870000E+00,-48.744E-03,-1.495980E+00
-4.865000E+00,-8.543E-03,-1.475880E+00
-4.860000E+00,-88.945E-03,-1.455779E+00
-4.855000E+00,+51.759E-03,-1.355276E+00
-4.850000E+00,-88.945E-03,-1.294975E+00
-4.845000E+00,-68.844E-03,-1.154271E+00
-4.840000E+00,-169.347E-03,-1.134171E+00
-4.835000E+00,-8.543E-03,-1.033668E+00
-4.830000E+00,-48.744E-03,-973.367E-03
-4.825000E+00,-68.844E-03,-812.563E-03
-4.820000E+00,-88.945E-03,-812.563E-03
-4.815000E+00,-109.045E-03,-651.759E-03
-4.810000E+00,-48.744E-03,-490.955E-03
-4.805000E+00,-88.945E-03,-511.055E-03
-4.800000E+00,-88.945E-03,-330.151E-03
-4.795000E+00,-109.045E-03,-269.849E-03
-4.790000E+00,-129.146E-03,-209.548E-03
-4.785000E+00,-88.945E-03,-28.643E-03
-4.780000E+00,-8.543E-03,+71.859E-03
-4.775000E+00,-88.945E-03,+71.859E-03
-4.770000E+00,-8.543E-03,+192.462E-03
-4.765000E+00,-28.643E-03,+313.065E-03
-4.760000E+00,-88.945E-03,+313.065E-03
